request_id,passenger_id,timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,vehicle_type,music_preference,preferred_temperature,quiet_ride,payment_method,loyalty_points_used,estimated_fare,driver_rating,status,driver_id,request_timestamp,accepted_timestamp,ride_duration
REQ-1745433810-1957,P00537,1745433810531,41.56190812821684,-73.19770783330877,41.005850774886056,-75.42299345746738,ECONOMY,HIP_HOP,22,true,PAYPAL,,295.9097,5.0,COMPLETED,driver_078,1745433810531,1745435653094,23472.775
REQ-1745433691-6210,P00220,1745433691628,41.93702990648316,-73.04129232983266,39.48769239889499,-72.82476596271275,ECONOMY,CLASSICAL,22,false,GOOGLE_PAY,,411.22922,,COMPLETED,driver_015,1745433691628,1745438166470,32698.338
REQ-1745433817-1996,P00084,1745433817155,41.47289173009258,-75.08657797536134,40.245775186977134,-75.01514083509221,ECONOMY,HIP_HOP,22,false,GOOGLE_PAY,,207.01285,2.7,COMPLETED,driver_137,1745433817155,1745442207151,16361.028
REQ-1745433731-6998,P00014,1745433731781,40.13751743053525,-74.66407109474477,42.19293948225427,-73.37620263342147,ECONOMY,ROCK,19,false,APPLE_PAY,,677.136,,COMPLETED,driver_181,1745433731781,1745437050039,30271.12
REQ-1745433867-8425,P00324,1745433867758,40.612288480287184,-73.97084103216567,39.40721080821062,-72.82291891413298,ECONOMY,NO_PREFERENCE,26,true,CASH,,250.87337,1.2,COMPLETED,driver_055,1745433867758,1745434129446,19869.87
REQ-1745433858-3186,P00424,1745433858690,41.477382148501505,-73.5236212125326,41.518471269990776,-75.35107275772216,ECONOMY,HIP_HOP,26,false,PAYPAL,,230.49522,1.0,COMPLETED,driver_245,1745433858690,1745436795222,18239.62
REQ-1745433771-6145,P00505,1745433771883,41.62340843063315,-74.30489498529849,40.678242867714,-75.02946856632636,POOL,NO_PREFERENCE,22,false,CREDIT_CARD,29,184.20679,,COMPLETED,driver_087,1745433771883,1745449224069,14536.543
REQ-1745433814-1359,P00276,1745433814137,41.14400859753401,-73.72714295163071,40.195126305764354,-73.7781634221593,LUXURY,POP,22,false,DEBIT_CARD,,160.62024,,COMPLETED,driver_076,1745433814137,1745447016605,12649.619
REQ-1745433807-5177,P00558,1745433807512,40.30622507460664,-72.89371280223156,42.107327640316605,-73.05465941118804,ECONOMY,ROCK,22,true,CREDIT_CARD,,303.06052,,COMPLETED,driver_186,1745433807512,1745436313390,24044.84
REQ-1745433754-2658,P00189,1745433754884,41.840673908428386,-74.93284992631615,40.24954044382239,-73.04653106567243,ECONOMY,NO_PREFERENCE,18,false,CREDIT_CARD,,357.87643,3.7,COMPLETED,driver_018,1745433754884,1745437242311,28430.115
REQ-1745433729-1622,P00141,1745433729536,39.88901595770866,-74.09663062360265,41.93078662265173,-73.71186770254064,POOL,HIP_HOP,23,true,APPLE_PAY,,345.88504,,COMPLETED,driver_223,1745433729536,1745440757809,27470.803
REQ-1745433787-7235,P00569,1745433787031,41.335352512110035,-73.09632370365712,41.92286500622092,-75.05281456428266,ECONOMY,JAZZ,18,true,CREDIT_CARD,,264.90445,,COMPLETED,driver_258,1745433787031,1745441658912,20992.357
REQ-1745433563-2858,P00403,1745433563245,39.44124680734457,-72.77914450909122,41.44464579913786,-72.66220718558195,SUV,JAZZ,25,false,CASH,,336.3949,,COMPLETED,driver_004,1745433563245,1745458234865,26711.592
REQ-1745433681-3426,P00012,1745433681593,41.60074103923736,-72.98118866799723,39.56211675030136,-75.14015617056717,ECONOMY,CLASSICAL,19,false,PAYPAL,,438.10028,3.9,COMPLETED,driver_183,1745433681593,1745438359663,34848.023
REQ-1745434035-3726,P00490,1745434035321,39.36082246785656,-73.16699006482536,39.322646798456795,-73.48883684076748,ECONOMY,ROCK,20,true,CREDIT_CARD,,44.42802,,COMPLETED,driver_208,1745434035321,1745434825831,3354.2417
REQ-1745433823-9219,P00222,1745433823569,40.2554989133771,-73.13290384007617,40.15293601365356,-75.36793249361243,ECONOMY,ROCK,23,true,APPLE_PAY,,287.22803,,COMPLETED,driver_222,1745433823569,1745436554129,22778.242
REQ-1745433717-3614,P00028,1745433717751,41.702758933624395,-74.97425131056794,40.06275045967072,-72.54447736811011,ECONOMY,POP,19,false,APPLE_PAY,53,412.52002,,COMPLETED,driver_026,1745433717751,1745436879380,32801.6
REQ-1745433676-5198,P00270,1745433676562,40.5686815785388,-75.18931857649763,40.384453006798594,-74.62424281777521,POOL,NO_PREFERENCE,21,true,PAYPAL,,80.36435,,COMPLETED,driver_109,1745433676562,1745467572524,6229.148
REQ-1745433742-8840,P00020,1745433742795,39.94571758070444,-73.4007684134297,42.24846266490738,-74.35081921690234,ECONOMY,HIP_HOP,26,true,GOOGLE_PAY,,404.0111,,COMPLETED,driver_011,1745433742795,1745435537980,32120.889
REQ-1745433747-7880,P00215,1745433747658,42.231225044215435,-74.98909004103794,41.36121453613842,-74.07720900440185,SUV,HIP_HOP,23,false,APPLE_PAY,,186.33598,2.9,COMPLETED,driver_057,1745433747658,1745452580810,14706.879
REQ-1745433816-9653,P00409,1745433816148,40.769305154128524,-75.39012752801963,39.72766766084018,-74.7037331118002,ECONOMY,NO_PREFERENCE,26,false,CREDIT_CARD,,196.63283,,COMPLETED,driver_150,1745433816148,1745445042679,15530.627
REQ-1745433613-9029,P00021,1745433613366,42.1624809097587,-74.57311566154507,39.839163573172556,-73.41222861137415,ECONOMY,JAZZ,23,false,CREDIT_CARD,,415.92297,,COMPLETED,driver_217,1745433613366,1745447676229,33073.836
REQ-1745433718-4853,P00071,1745433718757,39.39151781545841,-74.57292644740065,41.378804656316966,-72.5712636464398,ECONOMY,HIP_HOP,25,false,DEBIT_CARD,26,1678.1877,,COMPLETED,driver_147,1745433718757,1745437095061,33363.754
REQ-1745433808-8020,P00245,1745433808519,40.99757656659034,-73.136071881706,39.512190822675116,-74.08940206822696,LUXURY,NO_PREFERENCE,20,true,CASH,,277.89093,,COMPLETED,driver_017,1745433808519,1745439546906,22031.273
REQ-1745433706-9680,P00124,1745433706670,39.295907707310626,-73.00371912737381,39.41140289750105,-75.37104072777633,LUXURY,ROCK,20,false,CREDIT_CARD,,307.88824,,COMPLETED,driver_297,1745433706670,1745447231399,24431.059
REQ-1745433744-3544,P00300,1745433744640,40.49185281757623,-75.25384287251353,39.601356850123416,-74.05198583434682,SUV,POP,23,true,PAYPAL,,215.68958,,COMPLETED,driver_203,1745433744640,1745451487328,17055.166
REQ-1745433704-4767,P00071,1745433704654,41.378804656316966,-72.5712636464398,39.39151781545841,-74.57292644740065,ECONOMY,ROCK,21,true,CREDIT_CARD,13,745.8612,3.2,COMPLETED,driver_047,1745433704654,1745439386231,33363.754
REQ-1745433905-2183,P00028,1745433905938,41.35452575557299,-74.5601806678098,41.872445727639715,-73.03387375000915,ECONOMY,JAZZ,26,true,DEBIT_CARD,,1501.5243,,COMPLETED,driver_242,1745433905938,1745436443457,16692.148
REQ-1745433779-1633,P00196,1745433779945,41.78858775856315,-74.23446113352001,39.46639562967158,-74.244722501197,ECONOMY,JAZZ,24,false,PAYPAL,,389.14716,3.1,COMPLETED,driver_080,1745433779945,1745434677235,30931.773
REQ-1745433888-7669,P00329,1745433888826,41.62730540292383,-74.09299990863539,40.29274728251679,-74.03234781344459,ECONOMY,JAZZ,22,false,CREDIT_CARD,12,224.83475,,COMPLETED,driver_249,1745433888826,1745437178520,17786.781
REQ-1745433747-7429,P00014,1745433747829,42.19293948225427,-73.37620263342147,40.13751743053525,-74.66407109474477,ECONOMY,HIP_HOP,20,true,CASH,,3428.001,4.8,COMPLETED,driver_139,1745433747829,1745438734254,30271.12
REQ-1745433817-6990,P00522,1745433817155,39.71873127297071,-72.75988684907624,40.71401912401605,-72.92807350428926,ECONOMY,CLASSICAL,19,false,APPLE_PAY,,169.58937,4.4,COMPLETED,driver_129,1745433817155,1745448734705,13367.149
REQ-1745433939-7527,P00518,1745433939088,40.70258866003793,-73.16050296801406,40.06613197061517,-73.08081622434439,ECONOMY,POP,25,false,CREDIT_CARD,,108.95087,,COMPLETED,driver_236,1745433939088,1745441559670,8516.069
REQ-1745433799-8330,P00373,1745433799452,39.414764253079525,-74.75396350718205,40.94975811278144,-72.7535648599123,ECONOMY,HIP_HOP,19,true,CREDIT_CARD,,363.15204,2.7,COMPLETED,driver_171,1745433799452,1745435353080,28852.164
REQ-1745433749-5830,P00478,1745433749846,39.7156634453615,-75.27081077603067,41.86112801121676,-73.58111184081956,ECONOMY,HIP_HOP,19,true,APPLE_PAY,,1673.6237,,COMPLETED,driver_123,1745433749846,1745435899025,33272.473
REQ-1745433759-7238,P00419,1745433759922,41.16696206574819,-74.80030911184545,39.432189834921445,-75.35894158544414,LUXURY,CLASSICAL,25,false,DEBIT_CARD,,299.9231,,COMPLETED,driver_282,1745433759922,1745444383924,23793.848
REQ-1745433887-2645,P00400,1745433887819,40.259632479954654,-75.10560981618833,39.814981604789146,-73.2604480552459,ECONOMY,JAZZ,22,true,CREDIT_CARD,,691.9201,,COMPLETED,driver_296,1745433887819,1745436000453,19727.299
REQ-1745433987-9348,P00436,1745433987220,41.143631055407134,-74.66504547103395,40.9151513508633,-73.86395541666795,ECONOMY,JAZZ,25,false,CASH,,110.070656,,COMPLETED,driver_176,1745433987220,1745437139170,8605.652
REQ-1745433797-6845,P00415,1745433797096,41.14425258894173,-75.2326108604101,41.07026557726491,-73.15950199867187,ECONOMY,NO_PREFERENCE,19,true,APPLE_PAY,,262.87228,4.3,COMPLETED,driver_050,1745433797096,1745443844278,20829.783
REQ-1745433986-3184,P00440,1745433986214,39.60022635483941,-74.66912888099678,39.35702395319293,-73.63057589163233,ECONOMY,CLASSICAL,22,false,GOOGLE_PAY,,567.90814,,COMPLETED,driver_197,1745433986214,1745435054293,11158.162
REQ-1745433807-4595,P00358,1745433807511,39.46560488535101,-74.79950633952463,41.683794478247705,-74.75702143243554,ECONOMY,HIP_HOP,19,true,DEBIT_CARD,,661.098,,COMPLETED,driver_131,1745433807511,1745434153741,29549.412
REQ-1745433780-6335,P00431,1745433780952,39.851984154885564,-73.56082027399738,42.21488740243892,-74.00656627466118,ECONOMY,JAZZ,22,true,CASH,45,399.88663,,COMPLETED,driver_054,1745433780952,1745434834403,31790.93
REQ-1745433647-3674,P00173,1745433647454,40.42764123184675,-74.73430620292567,41.38349547059129,-72.7312340081708,LUXURY,JAZZ,18,false,PAYPAL,,300.6027,,COMPLETED,driver_076,1745433647454,1745456030158,23848.215
REQ-1745433681-1116,P00037,1745433681593,41.91448705404656,-75.23043651260069,41.7032136059993,-74.63278164145416,LUXURY,POP,22,false,CASH,,84.59061,,COMPLETED,driver_157,1745433681593,1745470023317,6567.2485
REQ-1745434036-3741,P00454,1745434036332,41.71392097460449,-73.18362173729105,41.45226096967316,-73.4868909284549,ECONOMY,JAZZ,18,false,DEBIT_CARD,,60.15901,4.2,COMPLETED,driver_173,1745434036332,1745436986868,4612.7207
REQ-1745433719-2303,P00527,1745433719763,41.96363325246014,-72.95212116663333,39.26941656343787,-73.13696178977578,ECONOMY,HIP_HOP,22,false,CASH,,451.69498,1.6,COMPLETED,driver_040,1745433719763,1745437169743,35935.598
REQ-1745433745-8353,P00464,1745433745816,39.940627955514515,-74.09927401566303,42.18202026579022,-75.05328283430599,ECONOMY,HIP_HOP,26,true,GOOGLE_PAY,,394.4395,,COMPLETED,driver_263,1745433745816,1745439485553,31355.162
REQ-1745433940-7404,P00563,1745433940095,40.82454691008265,-72.49099425639074,40.52044094891471,-72.49473715547981,ECONOMY,CLASSICAL,21,false,GOOGLE_PAY,83,53.13585,2.2,COMPLETED,driver_069,1745433940095,1745447582475,4050.868
REQ-1745433736-9242,P00544,1745433736589,39.876711465934214,-75.36294657608396,41.73113308666007,-72.57094395619578,ECONOMY,JAZZ,19,true,DEBIT_CARD,,470.63956,1.3,COMPLETED,driver_044,1745433736589,1745434398333,37451.164
REQ-1745433825-9098,P00219,1745433825589,41.30021880595329,-73.9758115031164,39.375677864164565,-74.78799784935224,ECONOMY,POP,22,false,PAYPAL,,339.10678,1.7,COMPLETED,driver_054,1745433825589,1745436026519,26928.543
REQ-1745433823-6706,P00222,1745433823196,41.65145807482811,-74.86736340804643,39.91520441526403,-73.73652675479391,ECONOMY,NO_PREFERENCE,26,false,DEBIT_CARD,,324.82892,3.1,COMPLETED,driver_006,1745433823196,1745437620500,25786.314
REQ-1745433632-1015,P00229,1745433632419,39.288807926143065,-73.4233384162065,40.715450173703154,-73.75883653816642,LUXURY,POP,23,false,DEBIT_CARD,,243.85933,,COMPLETED,driver_282,1745433632419,1745463162944,19308.746
REQ-1745433718-9881,P00254,1745433718757,41.19766954981686,-73.81504976071614,39.48734249811912,-75.12658823838973,POOL,NO_PREFERENCE,24,true,DEBIT_CARD,,332.34222,,COMPLETED,driver_065,1745433718757,1745447471598,26387.379
REQ-1745433765-8102,P00512,1745433765961,39.372122735746316,-73.22785958034986,41.67740516626938,-72.96204295863765,ECONOMY,CLASSICAL,20,true,DEBIT_CARD,,387.80103,,COMPLETED,driver_086,1745433765961,1745438588143,30824.082
REQ-1745433836-6575,P00291,1745433836612,41.4262901589707,-74.72079429224394,39.40422292441088,-74.73395763883894,ECONOMY,HIP_HOP,26,false,CASH,,339.17834,2.2,COMPLETED,driver_234,1745433836612,1745435378305,26934.266
REQ-1745433863-1434,P00253,1745433863734,39.46210333039311,-75.30290088536132,40.087355053885226,-74.539274210298,LUXURY,HIP_HOP,18,false,CREDIT_CARD,,145.28171,2.6,COMPLETED,driver_094,1745433863734,1745448311221,11422.536
REQ-1745433797-7431,P00427,1745433797434,41.701460299249135,-73.76646894622205,39.455009290723,-72.76054284313207,ECONOMY,HIP_HOP,19,false,GOOGLE_PAY,,734.539,,COMPLETED,driver_254,1745433797434,1745434712745,50105.84
REQ-1745433940-3589,P00508,1745433940095,40.50437253588973,-74.2293041976435,40.07508470606986,-74.65471090151634,ECONOMY,ROCK,25,false,CASH,,92.09868,4.6,COMPLETED,driver_034,1745433940095,1745445343046,7167.894
REQ-1745433824-1532,P00243,1745433824579,41.32201183217841,-75.44452519548304,40.194420016245985,-72.99435949686354,ECONOMY,POP,21,true,CREDIT_CARD,26,364.075,,COMPLETED,driver_098,1745433824579,1745435117086,28926.002
REQ-1745433916-5986,P00406,1745433916968,40.08538200710703,-73.74799837564267,39.310005546910155,-73.66386046769586,SUV,NO_PREFERENCE,26,true,PAYPAL,,132.04938,,COMPLETED,driver_068,1745433916968,1745444613954,10363.95
REQ-1745433756-1299,P00146,1745433756902,41.506934356403704,-74.05106043399586,39.50415344991116,-72.49848271565668,ECONOMY,ROCK,19,true,APPLE_PAY,,389.5791,,COMPLETED,driver_028,1745433756902,1745439985289,30966.328
REQ-1745433710-3937,P00027,1745433710695,42.24390601949905,-72.91990699906079,42.171122216234586,-75.16158206510183,LUXURY,POP,19,false,APPLE_PAY,,279.22968,2.0,COMPLETED,driver_282,1745433710695,1745453563243,22138.375
REQ-1745434028-8636,P00587,1745434028289,39.72555516034684,-74.691659169326,40.095218056412875,-74.74889500320846,ECONOMY,CLASSICAL,23,true,GOOGLE_PAY,,64.48142,2.8,COMPLETED,driver_111,1745434028289,1745439290986,4958.5137
REQ-1745433759-9418,P00363,1745433759923,41.881335810446764,-73.23531379700411,40.531148975751684,-73.04022152841549,SUV,POP,22,true,GOOGLE_PAY,,228.63052,3.2,COMPLETED,driver_014,1745433759923,1745452803775,18090.441
REQ-1745433896-6747,P00131,1745433896878,41.2063667005301,-75.22765797851933,42.23824142993291,-73.91009667578072,ECONOMY,POP,22,false,PAYPAL,,666.20435,1.8,COMPLETED,driver_261,1745433896878,1745438389388,18986.686
REQ-1745433890-9105,P00152,1745433890839,40.574065819041834,-75.48116275735178,42.151833781078196,-74.61181295307415,ECONOMY,ROCK,19,true,DEBIT_CARD,,286.77567,,COMPLETED,driver_085,1745433890839,1745435214869,22742.053
REQ-1745433717-7466,P00515,1745433717752,39.31446342054402,-74.06733565350457,42.05137247638834,-73.75653869050755,ECONOMY,ROCK,24,true,PAYPAL,,1839.5275,4.1,COMPLETED,driver_007,1745433717752,1745438703998,36590.55
REQ-1745433932-2777,P00009,1745433932038,40.84802072433779,-74.99121047349543,40.26792759763325,-73.38747026753713,ECONOMY,JAZZ,26,true,APPLE_PAY,,419.00177,,COMPLETED,driver_097,1745433932038,1745436089019,38344.96
REQ-1745433772-1349,P00476,1745433772890,42.06230513735612,-75.34590412417634,40.0755307409839,-73.02165869632957,ECONOMY,NO_PREFERENCE,19,false,DEBIT_CARD,,443.57764,,COMPLETED,driver_005,1745433772890,1745434533726,35286.21
REQ-1745433794-9395,P00597,1745433794076,40.970038184244416,-74.23880800914102,39.383477759024714,-72.98693131049782,ECONOMY,ROCK,23,true,DEBIT_CARD,,310.95572,,COMPLETED,driver_044,1745433794076,1745443190875,24676.457
REQ-1745433803-3803,P00222,1745433803104,41.65145807482811,-74.86736340804643,39.91520441526403,-73.73652675479391,ECONOMY,POP,19,true,APPLE_PAY,,324.82892,3.4,COMPLETED,driver_149,1745433803104,1745441371956,25786.314
REQ-1745433718-3765,P00585,1745433718757,39.34082097066474,-74.27227117699687,41.99289659590981,-75.37806554680729,ECONOMY,ROCK,20,false,PAYPAL,,465.62805,4.6,COMPLETED,driver_035,1745433718757,1745438474507,37050.242
REQ-1745433857-1386,P00266,1745433857682,39.92849437279067,-72.8109872879049,40.755823218032226,-75.04561536262186,ECONOMY,CLASSICAL,23,true,PAYPAL,,317.7711,4.7,COMPLETED,driver_255,1745433857682,1745436843634,25221.688
REQ-1745433611-1781,P00000,1745433611348,41.33465397171236,-72.53647885443159,41.669879977326346,-75.25653615395339,LUXURY,ROCK,24,false,DEBIT_CARD,,346.24408,,COMPLETED,driver_077,1745433611348,1745459106246,27499.525
REQ-1745434028-6700,P00411,1745434028290,40.79248746254961,-73.18648347435568,41.528748750742174,-73.47188755122161,ECONOMY,HIP_HOP,20,false,DEBIT_CARD,,231.469,4.4,COMPLETED,driver_236,1745434028290,1745435254106,10216.105
REQ-1745433937-1487,P00336,1745433937075,41.22255229170979,-72.70641373839771,39.88994891677864,-73.70193366018155,ECONOMY,ROCK,21,false,DEBIT_CARD,,458.00284,,COMPLETED,driver_112,1745433937075,1745434252458,20410.129
REQ-1745433748-5435,P00118,1745433748663,41.75574176339587,-73.14594772221093,39.79496011579287,-75.355225111218,ECONOMY,NO_PREFERENCE,22,false,DEBIT_CARD,,431.66013,2.9,COMPLETED,driver_214,1745433748663,1745438938556,34332.812
REQ-1745434038-6572,P00362,1745434038347,41.4738226938865,-72.68380230747454,41.99635279654694,-72.52743833601001,ECONOMY,POP,20,false,DEBIT_CARD,,91.644035,,COMPLETED,driver_051,1745434038347,1745437470764,7131.523
REQ-1745433805-4923,P00205,1745433805119,40.4268641118179,-73.35454875169486,42.173882239619054,-73.9977325015131,ECONOMY,NO_PREFERENCE,19,true,APPLE_PAY,,304.29947,,COMPLETED,driver_013,1745433805119,1745443686959,24143.957
REQ-1745433818-4679,P00250,1745433818161,41.046667734102385,-72.67200340321936,40.402150312678295,-75.10622902012402,ECONOMY,ROCK,26,true,CREDIT_CARD,,327.86444,,COMPLETED,driver_286,1745433818161,1745440471207,26029.154
REQ-1745433778-4120,P00213,1745433778013,39.33308768115683,-72.68208458220087,42.00339970024636,-72.5031838310468,ECONOMY,NO_PREFERENCE,25,false,APPLE_PAY,,795.8767,,COMPLETED,driver_118,1745433778013,1745435234980,35614.45
REQ-1745433943-5047,P00260,1745433943122,39.507869984555875,-74.15444566839726,40.24934228720368,-72.81922312071218,ECONOMY,JAZZ,23,false,PAYPAL,,213.08801,3.5,COMPLETED,driver_041,1745433943122,1745437892840,16847.041
REQ-1745433921-5468,P00050,1745433921002,40.536597385108,-72.51894095511064,40.08957264968911,-73.15462735767719,ECONOMY,CLASSICAL,25,false,PAYPAL,,112.28758,4.0,COMPLETED,driver_059,1745433921002,1745448212269,8783.007
REQ-1745433853-3548,P00392,1745433853653,39.866933887049456,-75.37298178765198,40.97412735032763,-74.55517172354494,LUXURY,NO_PREFERENCE,22,true,CREDIT_CARD,,213.99516,,COMPLETED,driver_281,1745433853653,1745447014783,16919.613
REQ-1745433822-2045,P00239,1745433822186,39.74658022563193,-73.68634328660872,41.93287563190097,-73.05892512367193,ECONOMY,POP,24,true,DEBIT_CARD,,374.99878,1.3,COMPLETED,driver_131,1745433822186,1745437285065,29799.902
REQ-1745433773-8347,P00415,1745433773897,39.27253964288489,-74.059308026798,41.70101379885781,-73.04921788905983,SUV,CLASSICAL,18,false,GOOGLE_PAY,,426.59036,,COMPLETED,driver_264,1745433773897,1745437958519,33927.23
REQ-1745434029-9572,P00076,1745434029294,42.065796846121366,-73.82402842170109,41.263642073718515,-73.80922842784325,ECONOMY,HIP_HOP,25,false,APPLE_PAY,,136.07146,,COMPLETED,driver_276,1745434029294,1745436341473,10685.717
REQ-1745433618-2476,P00026,1745433618374,42.15512855574269,-72.53418673583535,39.94061508477322,-74.18183949794431,LUXURY,POP,22,true,APPLE_PAY,,425.29575,,COMPLETED,driver_288,1745433618374,1745453194853,33823.66
REQ-1745433901-5142,P00311,1745433901910,41.92320641864649,-72.67782900392342,41.046929745967574,-74.03218989551492,LUXURY,HIP_HOP,18,true,APPLE_PAY,,225.71274,,CANCELLED,driver_081,1745433901910,1745441921266,1941.7794
